serp_id,requested_at,search_query,id,link,visible_link,rank,image_path,image_hash
7228,2016-10-13 21:31:34,hillary clinton,118319,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwjY5bOr3djPAhWFlx4KHR7XCbsQ_B0IuwEwFA,https://plus.google.com/100418579567144177985,1,./images/7228/7228_39_hillary_clinton_1.jpg,861e1f37179f0e8c
7228,2016-10-13 21:31:34,hillary clinton,118320,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7228/7228_40_hillary_clinton_2.jpg,764fce5e4be6b6d2
7228,2016-10-13 21:31:34,hillary clinton,118321,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7228/7228_41_hillary_clinton_3.jpg,decfc7c7cec6cecc
7228,2016-10-13 21:31:34,hillary clinton,118322,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7228/7228_42_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7228,2016-10-13 21:31:34,hillary clinton,118323,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,5,./images/7228/7228_43_hillary_clinton_5.jpg,27464666644d5434
7228,2016-10-13 21:31:34,hillary clinton,118324,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253B9iPGjgkACxIzvM%253Bhttp%25253A%25252F%25252Fwww.cnn.com%25252Felection%25252Fprimaries%25252Fcandidates%25252Fhillary-clinton&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252C9iPGjgkACxIzvM%252C_&usg=__40AWlQh7TIjbSV4E2_lYak2K-TY%3D,http://www.cnn.com/election/primaries/candidates/hillary-clinton,6,./images/7228/7228_44_hillary_clinton_6.jpg,96970f0706064e86
7300,2016-10-14 21:31:34,hillary clinton,119738,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwjasY6an9vPAhVDax4KHf1pBB0Q_B0IvwEwFA,https://plus.google.com/100418579567144177985,1,./images/7300/7300_39_hillary_clinton_1.jpg,861e1f37179f0e8c
7300,2016-10-14 21:31:34,hillary clinton,119739,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7300/7300_40_hillary_clinton_2.jpg,764fce5e4be6b6d2
7300,2016-10-14 21:31:34,hillary clinton,119740,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7300/7300_41_hillary_clinton_3.jpg,decfc7c7cec6cecc
7300,2016-10-14 21:31:34,hillary clinton,119741,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7300/7300_42_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7300,2016-10-14 21:31:34,hillary clinton,119742,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253B9iPGjgkACxIzvM%253Bhttp%25253A%25252F%25252Fwww.cnn.com%25252Felection%25252Fprimaries%25252Fcandidates%25252Fhillary-clinton&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252C9iPGjgkACxIzvM%252C_&usg=__40AWlQh7TIjbSV4E2_lYak2K-TY%3D,http://www.cnn.com/election/primaries/candidates/hillary-clinton,5,./images/7300/7300_43_hillary_clinton_5.jpg,96970f0706064e86
7300,2016-10-14 21:31:34,hillary clinton,119743,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/7300/7300_44_hillary_clinton_6.jpg,27464666644d5434
7372,2016-10-15 21:31:34,hillary clinton,121139,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwieiuiI4d3PAhVEaD4KHe9_C1IQ_B0ItwEwFA,https://plus.google.com/100418579567144177985,1,./images/7372/7372_40_hillary_clinton_1.jpg,861e1f37179f0e8c
7372,2016-10-15 21:31:34,hillary clinton,121140,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7372/7372_41_hillary_clinton_2.jpg,764fce5e4be6b6d2
7372,2016-10-15 21:31:34,hillary clinton,121141,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7372/7372_42_hillary_clinton_3.jpg,decfc7c7cec6cecc
7372,2016-10-15 21:31:34,hillary clinton,121142,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7372/7372_43_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7372,2016-10-15 21:31:34,hillary clinton,121143,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253BYUMzmI_mzUQReM%253Bhttp%25253A%25252F%25252Fwww.politicususa.com%25252F2016%25252F10%25252F02%25252Ftexas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252CYUMzmI_mzUQReM%252C_&usg=__kVNOiKOtDnt9kGlZs3JsuOulfJY%3D,http://www.politicususa.com/2016/10/02/texas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html,5,./images/7372/7372_44_hillary_clinton_5.jpg,96970f0706064e86
7372,2016-10-15 21:31:34,hillary clinton,121144,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/7372/7372_45_hillary_clinton_6.jpg,27464666644d5434
7444,2016-10-16 21:31:34,hillary clinton,122552,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwjgp8X3ouDPAhVBdj4KHXIBDp0Q_B0IuAEwFA,https://plus.google.com/100418579567144177985,1,./images/7444/7444_39_hillary_clinton_1.jpg,861e1f37179f0e8c
7444,2016-10-16 21:31:34,hillary clinton,122553,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7444/7444_40_hillary_clinton_2.jpg,764fce5e4be6b6d2
7444,2016-10-16 21:31:34,hillary clinton,122554,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7444/7444_41_hillary_clinton_3.jpg,decfc7c7cec6cecc
7444,2016-10-16 21:31:34,hillary clinton,122555,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7444/7444_42_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7444,2016-10-16 21:31:34,hillary clinton,122556,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253BYUMzmI_mzUQReM%253Bhttp%25253A%25252F%25252Fwww.politicususa.com%25252F2016%25252F10%25252F02%25252Ftexas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252CYUMzmI_mzUQReM%252C_&usg=__kVNOiKOtDnt9kGlZs3JsuOulfJY%3D,http://www.politicususa.com/2016/10/02/texas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html,5,./images/7444/7444_43_hillary_clinton_5.jpg,96970f0706064e86
7444,2016-10-16 21:31:34,hillary clinton,122557,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/7444/7444_44_hillary_clinton_6.jpg,27464666644d5434
7516,2016-10-17 21:31:34,hillary clinton,123962,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwiG06_m5OLPAhXEoD4KHRg9D2MQ_B0ImAEwEw,https://plus.google.com/100418579567144177985,1,./images/7516/7516_39_hillary_clinton_1.jpg,861e1f37179f0e8c
7516,2016-10-17 21:31:34,hillary clinton,123963,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7516/7516_40_hillary_clinton_2.jpg,764fce5e4be6b6d2
7516,2016-10-17 21:31:34,hillary clinton,123964,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7516/7516_41_hillary_clinton_3.jpg,decfc7c7cec6cecc
7516,2016-10-17 21:31:34,hillary clinton,123965,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7516/7516_42_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7516,2016-10-17 21:31:34,hillary clinton,123966,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253BYUMzmI_mzUQReM%253Bhttp%25253A%25252F%25252Fwww.politicususa.com%25252F2016%25252F10%25252F02%25252Ftexas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252CYUMzmI_mzUQReM%252C_&usg=__kVNOiKOtDnt9kGlZs3JsuOulfJY%3D,http://www.politicususa.com/2016/10/02/texas-newspaper-destroys-myth-hillary-clinton-lesser-evils.html,5,./images/7516/7516_43_hillary_clinton_5.jpg,96970f0706064e86
7516,2016-10-17 21:31:34,hillary clinton,123967,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,6,./images/7516/7516_44_hillary_clinton_6.jpg,27464666644d5434
7588,2016-10-18 21:31:34,hillary clinton,125380,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwiThoLVpuXPAhXGOT4KHZJPAVkQ_B0IugEwFA,https://plus.google.com/100418579567144177985,1,./images/7588/7588_39_hillary_clinton_1.jpg,861e1f37179f0e8c
7588,2016-10-18 21:31:34,hillary clinton,125381,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7588/7588_40_hillary_clinton_2.jpg,764fce5e4be6b6d2
7588,2016-10-18 21:31:34,hillary clinton,125382,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7588/7588_41_hillary_clinton_3.jpg,decfc7c7cec6cecc
7588,2016-10-18 21:31:34,hillary clinton,125383,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7588/7588_42_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7588,2016-10-18 21:31:34,hillary clinton,125384,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,5,./images/7588/7588_43_hillary_clinton_5.jpg,27464666644d5434
7588,2016-10-18 21:31:34,hillary clinton,125385,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253B9iPGjgkACxIzvM%253Bhttp%25253A%25252F%25252Fwww.cnn.com%25252Felection%25252Fprimaries%25252Fcandidates%25252Fhillary-clinton&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252C9iPGjgkACxIzvM%252C_&usg=__40AWlQh7TIjbSV4E2_lYak2K-TY%3D,http://www.cnn.com/election/primaries/candidates/hillary-clinton,6,./images/7588/7588_44_hillary_clinton_6.jpg,96970f0706064e86
7660,2016-10-19 21:31:34,hillary clinton,126799,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwinxe3D6OfPAhWIFT4KHfCHCXIQ_B0IuQEwFA,https://plus.google.com/100418579567144177985,1,./images/7660/7660_39_hillary_clinton_1.jpg,861e1f37179f0e8c
7660,2016-10-19 21:31:34,hillary clinton,126800,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7660/7660_40_hillary_clinton_2.jpg,764fce5e4be6b6d2
7660,2016-10-19 21:31:34,hillary clinton,126801,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=4sg6lzUJ9CYYcM%253A%253BJ7gOtOCZoV9pyM%253Bhttp%25253A%25252F%25252Fwww.biography.com%25252Fpeople%25252Fhillary-clinton-9251306&source=iu&pf=m&fir=4sg6lzUJ9CYYcM%253A%252CJ7gOtOCZoV9pyM%252C_&usg=__Kfn7qT_gfBiz1DDDAxACEwGUiBY%3D,http://www.biography.com/people/hillary-clinton-9251306,3,./images/7660/7660_41_hillary_clinton_3.jpg,decfc7c7cec6cecc
7660,2016-10-19 21:31:34,hillary clinton,126802,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=V5Ws_loMXw__aM%253A%253BG1MJMVh1puHt9M%253Bhttp%25253A%25252F%25252Frussia-insider.com%25252Fen%25252Fnode%25252F15518&source=iu&pf=m&fir=V5Ws_loMXw__aM%253A%252CG1MJMVh1puHt9M%252C_&usg=__vXwcgxFTdAYtYVq65mFHoxeWCKE%3D,http://russia-insider.com/en/node/15518,4,./images/7660/7660_42_hillary_clinton_4.jpg,2f1e0e0e1f1b1b9b
7660,2016-10-19 21:31:34,hillary clinton,126803,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=DmiLUiijRXjp4M%253A%253BUsNL7IQ4VDTIIM%253Bhttp%25253A%25252F%25252Fwww.politico.com%25252Fstory%25252F2016%25252F01%25252Fclinton-obama-supreme-court-218259&source=iu&pf=m&fir=DmiLUiijRXjp4M%253A%252CUsNL7IQ4VDTIIM%252C_&usg=__Upbfbuei_mmgRdvP6J6dXc9H4M4%3D,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,5,./images/7660/7660_43_hillary_clinton_5.jpg,27464666644d5434
7660,2016-10-19 21:31:34,hillary clinton,126804,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=9B_kD-B9a0WaKM%253A%253B9iPGjgkACxIzvM%253Bhttp%25253A%25252F%25252Fwww.cnn.com%25252Felection%25252Fprimaries%25252Fcandidates%25252Fhillary-clinton&source=iu&pf=m&fir=9B_kD-B9a0WaKM%253A%252C9iPGjgkACxIzvM%252C_&usg=__40AWlQh7TIjbSV4E2_lYak2K-TY%3D,http://www.cnn.com/election/primaries/candidates/hillary-clinton,6,./images/7660/7660_44_hillary_clinton_6.jpg,96970f0706064e86
7732,2016-10-20 21:31:34,hillary clinton,128162,/imgres?imgurl=https://lh4.googleusercontent.com/-eXKU4UhFusI/AAAAAAAAAAI/AAAAAAAAATA/1QahWqsqd-I/s0-c-k-no-ns/photo.jpg&imgrefurl=https://plus.google.com/u/0/100418579567144177985&h=1198&w=1200&tbnid=nzJ4iIyOn0P1dM:&tbnh=186&tbnw=186&docid=3KKANlO3h06JbM&itg=1&usg=__a4BrdtGQmqwg2FftrRcOkBCh6gU=&sa=X&ved=0ahUKEwje3rmyqurPAhVGFz4KHQdzCekQ_B0IwQEwFA,https://plus.google.com/100418579567144177985,1,./images/7732/7732_39_hillary_clinton_1.jpg,861e1f37179f0e8c
7732,2016-10-20 21:31:34,hillary clinton,128163,/search?q=hillary+clinton&biw=1300&bih=550&site=webhp&tbm=isch&imgil=l1bOsnffsqudkM%253A%253Baa-QNjwhVwqTsM%253Bhttps%25253A%25252F%25252Fen.wikipedia.org%25252Fwiki%25252FHillary_Clinton&source=iu&pf=m&fir=l1bOsnffsqudkM%253A%252Caa-QNjwhVwqTsM%252C_&usg=__YulZmYqEL0j6l6DSYgreZ7JhP1M%3D,https://en.wikipedia.org/wiki/Hillary_Clinton,2,./images/7732/7732_40_hillary_clinton_2.jpg,764fce5e4be6b6d2
